(139,(1007.8624,(1011.81946,1010.6349,1.9975256)))
(140,(1009.18225,(1011.8495,1010.6349,2.0481637)))
(141,(1009.7468,(1011.8795,1010.6349,2.0988016)))
(142,(1010.025,(1011.90955,1010.6349,2.1494396)))
(143,(1009.8404,(1011.9396,1010.6349,2.2000778)))
(144,(1010.253,(1011.9696,1010.6349,2.2507157)))
(145,(1010.3371,(1011.99963,1010.6349,2.3013537)))
(146,(1010.28424,(1012.02966,1010.6349,2.3519917)))
(147,(1010.04517,(1012.0597,1010.6349,2.4026299)))
(148,(1009.9945,(1012.0897,1010.6349,2.4532678)))
(149,(1009.98517,(1012.11975,1010.6349,2.5039058)))
(150,(1009.6079,(1009.59033,1010.2103,-1.276613)))
(151,(1009.59955,(1009.57275,1010.2103,-1.3128076)))
(152,(1009.8904,(1009.5552,1010.2103,-1.3490021)))
(153,(1009.35,(1009.5376,1010.2103,-1.3851967)))
(154,(1009.7999,(1009.52,1010.2103,-1.4213912)))
(155,(1009.8003,(1009.50244,1010.2103,-1.4575858)))
(156,(1009.9939,(1009.48486,1010.2103,-1.4937805)))
(157,(1010.4474,(1009.4673,1010.2103,-1.529975)))
(158,(1010.75,(1009.4497,1010.2103,-1.5661696)))
(159,(1011.0375,(1009.4321,1010.2103,-1.6023642)))
(160,(1010.76794,(1009.41455,1010.2103,-1.6385587)))
(161,(1010.91235,(1009.397,1010.2103,-1.6747533)))
(162,(1010.8529,(1009.3794,1010.2103,-1.7109479)))
(163,(1011.22986,(1009.3618,1010.2103,-1.7471424)))
(164,(1011.09247,(1009.34424,1010.2103,-1.7833371)))
(165,(1011.33905,(1009.32666,1010.2103,-1.8195317)))
(166,(1011.8761,(1009.3091,1010.2103,-1.8557262)))
(167,(1011.6094,(1009.2915,1010.2103,-1.8919208)))
(168,(1011.44385,(1009.2739,1010.2103,-1.9281154)))
(169,(1011.00085,(1009.25635,1010.2103,-1.9643099)))
(170,(1010.99854,(1009.2388,1010.2103,-2.0005045)))
(171,(1010.78906,(1009.2212,1010.2103,-2.036699)))
(172,(1010.48926,(1009.2036,1010.2103,-2.0728936)))
(173,(1010.65936,(1009.18604,1010.2103,-2.1090882)))
(174,(1010.49036,(1009.16846,1010.2103,-2.1452827)))
(175,(1010.40234,(1010.3681,1010.37213,-0.013577666)))
(176,(1009.8498,(1010.33386,1010.37213,-0.12898783)))
(177,(1009.55005,(1010.2996,1010.37213,-0.24439798)))
(178,(1009.7523,(1010.2654,1010.37213,-0.35980815)))
(179,(1009.60114,(1010.23114,1010.37213,-0.4752183)))
(180,(1009.6,(1010.1969,1010.37213,-0.59062845)))
(181,(1009.8999,(1010.16266,1010.37213,-0.70603865)))
(182,(1009.92395,(1010.1284,1010.37213,-0.8214488)))
(183,(1009.375,(1010.0942,1010.37213,-0.93685895)))
(184,(1010.1952,(1010.05994,1010.37213,-1.0522691)))
(185,(1010.025,(1010.0257,1010.37213,-1.1676793)))
(186,(1010.1439,(1009.99146,1010.37213,-1.2830894)))
(187,(1010.0876,(1009.9572,1010.37213,-1.3984996)))
(188,(1010.02344,(1009.923,1010.37213,-1.5139097)))
(189,(1009.6979,(1009.88873,1010.37213,-1.6293199)))
(190,(1009.42896,(1009.8545,1010.37213,-1.7447301)))
(191,(1009.4999,(1009.82025,1010.37213,-1.8601402)))
(192,(1009.7982,(1009.786,1010.37213,-1.9755504)))
(193,(1009.7001,(1009.7518,1010.37213,-2.0909605)))
(194,(1009.79944,(1009.7175,1010.37213,-2.2063708)))
(195,(1010.0,(1009.6833,1010.37213,-2.321781)))
(196,(1009.73425,(1009.64905,1010.37213,-2.437191)))
(197,(1009.8999,(1009.6148,1010.37213,-2.552601)))
(198,(1009.7156,(1009.58057,1010.37213,-2.6680114)))
(199,(1009.85,(1009.5463,1010.37213,-2.7834215)))
(200,(1010.75,(1010.74677,1010.22736,1.0188271)))
(201,(1010.82153,(1010.7435,1010.22736,1.0124818)))
(202,(1009.75,(1010.7403,1010.22736,1.0061367)))
(203,(1010.45276,(1010.73706,1010.22736,0.99979144)))
(204,(1010.3988,(1010.7338,1010.22736,0.99344623)))
(205,(1010.0051,(1010.7306,1010.22736,0.98710096)))
(206,(1009.7998,(1010.72736,1010.22736,0.98075575)))
(207,(1009.7053,(1010.7241,1010.22736,0.97441053)))
(208,(1010.5568,(1010.7209,1010.22736,0.9680653)))
(209,(1011.2934,(1010.71765,1010.22736,0.9617201)))
(210,(1010.88824,(1010.7144,1010.22736,0.9553749)))
(211,(1010.55005,(1010.7112,1010.22736,0.9490296)))
(212,(1010.23706,(1010.70795,1010.22736,0.9426844)))
(213,(1010.59735,(1010.7047,1010.22736,0.9363392)))
(214,(1010.4,(1010.7015,1010.22736,0.929994)))
(215,(1010.5,(1010.69824,1010.22736,0.9236488)))
(216,(1010.5062,(1010.695,1010.22736,0.91730356)))
(217,(1010.47656,(1010.6918,1010.22736,0.91095835)))
(218,(1010.2599,(1010.68854,1010.22736,0.9046131)))
(219,(1012.7488,(1010.6853,1010.22736,0.89826787)))
(220,(1013.58856,(1010.68207,1010.22736,0.89192265)))
(221,(1013.84985,(1010.67883,1010.22736,0.88557744)))
(222,(1013.6625,(1010.6756,1010.22736,0.8792322)))
(223,(1012.99756,(1010.67236,1010.22736,0.872887)))
(224,(1013.24945,(1010.6691,1010.22736,0.86654174)))
(225,(1013.1437,(1013.1993,1010.4724,3.4890926)))
(226,(1013.0499,(1013.2549,1010.4724,3.5602381)))
(227,(1012.94946,(1013.3105,1010.4724,3.6313834)))
(228,(1012.85144,(1013.3661,1010.4724,3.702529)))
(229,(1012.31287,(1013.4217,1010.4724,3.7736742)))
(230,(1011.0984,(1013.47736,1010.4724,3.8448977)))
(231,(1011.6,(1013.533,1010.4724,3.9161212)))
(232,(1012.496,(1013.5887,1010.4724,3.9873447)))
(233,(1012.59375,(1013.64435,1010.4724,4.0585685)))
(234,(1012.6812,(1013.7,1010.4724,4.1297917)))
